year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1943,PRE,名古屋軍,1003878,吉田　和生,,83.0,349.0,303.0,25.0,77.0,12.0,2.0,2.0,99.0,30.0,8.0,0.0,5.0,0.0,40.0,0.0,1.0,16.0,0.0,0.254,0.343,0.327,0.67,61.0,0.07300000000000001,0.08900000000000002,0.416,11.461318051575931,4.584527220630372,2.5,0.2631578947368421,0.23610000000000003,452.0,0.23102310231023102,0.6548672566371682,,,,83.0,349.0,303.0,25.0,77.0,12.0,2.0,2.0,99.0,30.0,8.0,,5.0,0.0,40.0,1.0,,,0.254,0.327,0.343,61.0,0.0,,0.0,,33.76967930029154,36.922
1943,PRE,大阪タイガース,11013895,安居　玉一,,81.0,302.0,272.0,25.0,61.0,7.0,4.0,0.0,76.0,21.0,5.0,0.0,6.0,0.0,24.0,0.0,0.0,18.0,0.0,0.224,0.287,0.279,0.5660000000000001,50.0,0.05500000000000002,0.06299999999999997,0.3419999999999999,7.9470198675496695,5.960264900662252,1.3333333333333333,0.24015748031496062,0.1989,380.0,0.16176470588235295,0.4976303317535545,,,,81.0,302.0,272.0,25.0,61.0,7.0,4.0,0.0,76.0,21.0,5.0,,6.0,0.0,24.0,0.0,,,0.224,0.279,0.287,50.0,0.0,,0.0,,21.824324324324323,22.342000000000002
1943,PRE,東京巨人軍,11613872,中島　治康,,75.0,299.0,272.0,19.0,54.0,8.0,2.0,3.0,75.0,32.0,3.0,0.0,3.0,0.0,23.0,0.0,1.0,19.0,0.0,0.199,0.264,0.276,0.54,41.0,0.07700000000000001,0.065,0.341,7.6923076923076925,6.354515050167224,1.2105263157894737,0.204,0.18780000000000002,356.00000000000006,0.17279411764705882,0.46788990825688076,,,,75.0,299.0,272.0,19.0,54.0,8.0,2.0,3.0,75.0,32.0,3.0,,3.0,0.0,23.0,1.0,,,0.199,0.276,0.264,41.0,0.0,,0.0,,19.576271186440678,19.755999999999997
1943,PRE,大阪タイガース,11913874,塚本　博睦,,81.0,329.0,284.0,26.0,54.0,10.0,2.0,0.0,68.0,10.0,6.0,0.0,6.0,0.0,39.0,0.0,0.0,32.0,0.0,0.19,0.288,0.239,0.5269999999999999,42.0,0.04899999999999999,0.09799999999999998,0.3369999999999999,11.854103343465045,9.72644376899696,1.21875,0.21428571428571427,0.18935,367.66666666666663,0.20774647887323944,0.49130434782608695,,,,81.0,329.0,284.0,26.0,54.0,10.0,2.0,0.0,68.0,10.0,6.0,,6.0,0.0,39.0,0.0,,,0.19,0.239,0.288,42.0,0.0,,0.0,,19.57894736842105,21.690000000000005
1943,PRE,南海,1303878,岡村　俊昭,,83.0,347.0,281.0,27.0,59.0,7.0,2.0,1.0,73.0,15.0,7.0,0.0,7.0,0.0,58.0,0.0,1.0,28.0,0.0,0.21,0.347,0.26,0.607,49.0,0.05000000000000002,0.13699999999999998,0.397,16.714697406340058,8.069164265129682,2.0714285714285716,0.23015873015873015,0.22114999999999999,433.66666666666663,0.28113879003558717,0.6261261261261262,,,,83.0,347.0,281.0,27.0,59.0,7.0,2.0,1.0,73.0,15.0,7.0,,7.0,0.0,58.0,1.0,,,0.21,0.26,0.347,49.0,0.0,,0.0,,25.194690265486727,32.034
1943,PRE,朝日,1403872,坪内　道典,,84.0,382.0,333.0,48.0,78.0,13.0,4.0,1.0,102.0,23.0,15.0,0.0,2.0,0.0,46.0,0.0,1.0,20.0,0.0,0.234,0.329,0.306,0.635,60.0,0.07199999999999998,0.095,,12.041884816753926,5.2356020942408374,2.3,0.2467948717948718,0.22455000000000003,431.0,0.2552552552552553,0.6431372549019608,,朝　日,,84.0,382.0,333.0,48.0,78.0,13.0,4.0,1.0,102.0,23.0,15.0,,2.0,0.0,46.0,1.0,,,0.234,0.306,0.329,60.0,0.0,,0.0,,33.37203166226913,38.18
1943,PRE,名古屋軍,21323895,小鶴　誠,,80.0,349.0,314.0,31.0,65.0,10.0,4.0,3.0,92.0,21.0,4.0,0.0,3.0,0.0,32.0,0.0,0.0,20.0,0.0,0.207,0.28,0.293,0.573,48.0,0.086,0.07300000000000004,0.366,9.169054441260744,5.730659025787966,1.6,0.21305841924398625,0.19925000000000004,377.6666666666667,0.20063694267515925,0.5140562248995983,,,,80.0,349.0,314.0,31.0,65.0,10.0,4.0,3.0,92.0,21.0,4.0,,3.0,0.0,32.0,0.0,,,0.207,0.293,0.28,48.0,0.0,,0.0,,25.791907514450866,26.558
1943,PRE,朝日,21723876,中谷　準志,,71.0,294.0,262.0,17.0,65.0,14.0,3.0,0.0,85.0,25.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0,0.248,0.33,0.324,0.654,48.0,0.07600000000000001,0.08200000000000002,0.406,10.884353741496598,4.761904761904762,2.2857142857142856,0.2620967741935484,0.22950000000000004,438.0,0.21755725190839695,0.6192893401015228,,,,71.0,294.0,262.0,17.0,65.0,14.0,3.0,0.0,85.0,25.0,5.0,,0.0,0.0,32.0,0.0,,,0.248,0.324,0.33,48.0,0.0,,0.0,,28.04421768707483,29.353999999999996
1943,PRE,名古屋軍,21823872,芳賀　直一,,75.0,291.0,267.0,8.0,45.0,2.0,0.0,0.0,47.0,10.0,3.0,0.0,11.0,0.0,13.0,0.0,0.0,14.0,0.0,0.169,0.207,0.176,0.383,43.0,0.0069999999999999785,0.03799999999999998,0.2139999999999999,4.4673539518900345,4.810996563573884,0.9285714285714286,0.17786561264822134,0.13715,265.6666666666667,0.06741573033707865,0.28378378378378377,,,,75.0,291.0,267.0,8.0,45.0,2.0,0.0,0.0,47.0,10.0,3.0,,11.0,0.0,13.0,0.0,,,0.169,0.176,0.207,43.0,0.0,,0.0,,9.735714285714286,6.013999999999999
1943,PRE,南海,31133893,猪子　利男,,82.0,367.0,317.0,23.0,55.0,3.0,4.0,1.0,69.0,11.0,7.0,0.0,9.0,0.0,38.0,0.0,3.0,21.0,0.0,0.174,0.268,0.218,0.486,47.0,0.04400000000000001,0.09400000000000003,0.312,10.354223433242508,5.722070844686648,1.8095238095238095,0.18305084745762712,0.1751,340.6666666666667,0.1861198738170347,0.44656488549618323,,,,82.0,367.0,317.0,23.0,55.0,3.0,4.0,1.0,69.0,11.0,7.0,,9.0,0.0,38.0,3.0,,,0.174,0.218,0.268,47.0,0.0,,0.0,,18.07605633802817,20.374000000000002
