year,league,team,player_id,player_name_ja,player_name_en,ERA,K-BB%,WHIP,W,L,G,IP,SV,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,K%,BB%,WP,BK
2021,CL,中日ドラゴンズ,,柳　裕也,,2.2,18.8,1.01,11,6,26,172.0,0,676,133,11,41,1,3,168,42,47,0,2,2,0,0.647,24.9,6.1,3,0
2021,CL,阪神タイガース,,青柳　晃洋,,2.48,8.6,1.22,13,6,25,156.1,0,651,143,11,48,8,3,104,43,48,0,0,0,0,0.684,16.0,7.4,0,0
2021,CL,中日ドラゴンズ,,大野　雄大,,2.96,16.3,1.03,7,11,22,143.1,0,566,121,12,26,1,2,118,47,48,0,0,0,1,0.389,20.8,4.6,1,0
2021,CL,広島東洋カープ,,森下　暢仁,,2.98,11.9,1.2,8,7,24,163.1,0,672,144,16,52,3,3,132,54,55,0,1,1,0,0.533,19.6,7.7,6,0
2021,CL,広島東洋カープ,,大瀬良　大地,,3.08,11.8,1.14,10,5,23,146.2,0,600,136,12,31,2,5,102,50,57,0,1,1,0,0.667,17.0,5.2,1,0
2021,CL,中日ドラゴンズ,,小笠原　慎之介,,3.65,10.4,1.34,8,10,25,143.1,0,615,141,16,51,1,4,115,58,60,0,0,0,0,0.444,18.7,8.3,4,0
2021,CL,阪神タイガース,,西　勇輝,,3.77,9.0,1.28,6,9,24,143.2,0,610,143,12,40,6,4,95,60,68,0,0,0,1,0.4,15.6,6.6,2,0
2021,CL,広島東洋カープ,,九里　亜蓮,,3.81,7.9,1.35,13,9,25,149.0,0,647,150,18,51,1,8,102,63,73,0,0,0,1,0.591,15.8,7.9,4,1
2021,CL,読売ジャイアンツ,,戸郷　翔征,,4.29,12.5,1.24,9,8,26,151.2,0,639,130,19,58,2,6,138,72,75,0,0,0,0,0.529,21.6,9.1,3,0
2021,CL,阪神タイガース,,スアレス,,1.16,21.8,0.77,1,1,62,62.1,42,229,40,0,8,2,0,58,8,9,1,0,0,0,0.5,25.3,3.5,1,0
2021,CL,広島東洋カープ,,栗林　良吏,,0.86,26.4,0.98,0,1,53,52.1,37,201,23,1,28,2,1,81,5,5,0,0,0,0,0.0,40.3,13.9,1,1
2021,CL,東京ヤクルトスワローズ,,マクガフ,,2.53,20.5,1.03,3,2,66,64.1,31,259,43,7,23,2,3,76,18,19,17,0,0,0,0.6,29.3,8.9,3,0
2021,CL,中日ドラゴンズ,,Ｒ．マルティネス,,2.06,27.5,0.75,1,4,49,48.0,23,178,26,1,10,1,1,59,11,11,1,0,0,0,0.2,33.1,5.6,1,1
2021,CL,横浜DeNAベイスターズ,,三嶋　一輝,,4.1,18.3,1.37,3,5,59,57.1,23,246,66,8,12,1,0,57,26,31,4,0,0,0,0.375,23.2,4.9,3,0
2021,CL,読売ジャイアンツ,,ビエイラ,,2.94,16.7,1.16,0,3,56,55.1,19,228,38,3,26,0,1,64,18,18,1,0,0,0,0.0,28.1,11.4,0,0
