year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,player_name,raw_team_name,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,単打,敬遠,K,盗塁死,GIDP,RC,XR
1941,PRE,東京巨人軍,1003876,吉原　正喜,,72.0,297.0,248.0,34.0,62.0,8.0,0.0,4.0,82.0,26.0,0.0,0.0,1.0,0.0,45.0,0.0,2.0,23.0,0.0,0.25,0.369,0.331,0.7,50.0,0.08100000000000002,0.119,0.45,15.151515151515152,7.744107744107744,1.9565217391304348,0.26244343891402716,0.24880000000000002,479.3333333333333,0.2620967741935484,0.6935483870967742,,,,72.0,297.0,248.0,34.0,62.0,8.0,0.0,4.0,82.0,26.0,0.0,,1.0,0.0,45.0,2.0,,,0.25,0.331,0.369,50.0,0.0,,0.0,,29.945392491467576,33.802
1941,PRE,名古屋軍,1003878,吉田　和生,,82.0,343.0,300.0,32.0,58.0,11.0,4.0,3.0,86.0,35.0,0.0,0.0,2.0,0.0,40.0,0.0,1.0,24.0,0.0,0.193,0.29,0.287,0.577,40.0,0.09399999999999997,0.09699999999999998,0.3839999999999999,11.661807580174926,6.997084548104956,1.6666666666666667,0.20146520146520147,0.20224999999999999,385.6666666666667,0.22666666666666666,0.5247933884297521,,,,82.0,343.0,300.0,32.0,58.0,11.0,4.0,3.0,86.0,35.0,0.0,,2.0,0.0,40.0,1.0,,,0.193,0.287,0.29,40.0,0.0,,0.0,,24.788235294117648,26.214
1941,PRE,南海,1003891,吉富　欣也,,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.5880000000000001
1941,PRE,名古屋軍,11013874,西沢　道夫,,41.0,79.0,71.0,2.0,14.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,7.0,0.0,0.197,0.26,0.197,0.457,14.0,0.0,0.063,0.26,7.59493670886076,8.860759493670885,0.8571428571428571,0.21875,0.16625,325.6666666666667,0.08450704225352113,0.3508771929824561,,,,41.0,79.0,71.0,2.0,14.0,0.0,0.0,0.0,14.0,3.0,0.0,,2.0,0.0,6.0,0.0,,,0.197,0.197,0.26,14.0,0.0,,0.0,,3.6363636363636362,3.394
1941,PRE,名古屋軍,11013876,村瀬　一三,,8.0,36.0,26.0,5.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,0.192,0.364,0.231,0.595,4.0,0.03900000000000001,0.172,0.403,19.444444444444446,11.11111111111111,1.75,0.22727272727272727,0.22155,441.0,0.3076923076923077,0.6190476190476191,,,,8.0,36.0,26.0,5.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,,3.0,0.0,7.0,0.0,,,0.192,0.231,0.364,4.0,0.0,,0.0,,2.1818181818181817,2.971999999999999
1941,PRE,太陽軍,11013878,森田　実,,86.0,376.0,325.0,28.0,74.0,6.0,1.0,1.0,85.0,20.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,44.0,0.0,0.228,0.314,0.262,0.5760000000000001,66.0,0.034,0.086,0.348,10.904255319148938,11.702127659574469,0.9318181818181818,0.26071428571428573,0.2068,401.3333333333333,0.16,0.50199203187251,,,,86.0,376.0,325.0,28.0,74.0,6.0,1.0,1.0,85.0,20.0,0.0,,10.0,0.0,41.0,0.0,,,0.228,0.262,0.314,66.0,0.0,,0.0,,26.707650273224044,28.731999999999996
1941,PRE,朝日軍,1103872,浅原　直人,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,朝　日,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.196
1941,PRE,太陽軍,1103891,石井　豊,,87.0,372.0,318.0,14.0,57.0,8.0,0.0,2.0,71.0,22.0,0.0,0.0,5.0,0.0,49.0,0.0,0.0,19.0,0.0,0.179,0.289,0.223,0.512,47.0,0.04400000000000001,0.10999999999999999,0.3329999999999999,13.172043010752688,5.10752688172043,2.5789473684210527,0.18518518518518517,0.1858,363.33333333333326,0.19811320754716982,0.45977011494252873,,,,87.0,372.0,318.0,14.0,57.0,8.0,0.0,2.0,71.0,22.0,0.0,,5.0,0.0,49.0,0.0,,,0.179,0.223,0.289,47.0,0.0,,0.0,,20.506811989100818,22.732000000000003
1941,PRE,南海,1103893,神田　武夫,,53.0,137.0,123.0,6.0,14.0,1.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,0.0,0.114,0.204,0.122,0.32599999999999996,13.0,0.007999999999999993,0.08999999999999998,0.2119999999999999,10.218978102189782,7.2992700729927,1.4,0.12389380530973451,0.12229999999999999,244.66666666666666,0.12195121951219512,0.26605504587155965,,,,53.0,137.0,123.0,6.0,14.0,1.0,0.0,0.0,15.0,4.0,0.0,,0.0,0.0,14.0,0.0,,,0.114,0.122,0.204,13.0,0.0,,0.0,,3.065693430656934,1.1579999999999995
1941,PRE,東京巨人軍,11313893,小池　繁雄,,4.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.667,0.833,0.667,1.5,2.0,0.0,0.16599999999999993,0.833,50.0,16.666666666666664,3.0,1.0,0.5416000000000001,1055.3333333333333,1.0,5.0,,,,4.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,,0.0,0.0,3.0,0.0,,,0.667,0.667,0.833,2.0,0.0,,0.0,,1.6666666666666667,1.892
